timestamp,vantage_point,category,base_domain,service_variant,target_ip,protocol,port,num_hops,success,duration_seconds,hop_num,hop_ip,hop_rtt_avg
2025-10-14T19:38:59.239723,university,government_central,moj.gov.tw,mail.moj.gov.tw,163.29.130.129,icmp,,9,False,3.21,8,192.192.61.32,7.68
2025-10-14T19:38:59.239723,university,government_central,moj.gov.tw,mail.moj.gov.tw,163.29.130.129,icmp,,9,False,3.21,9,192.192.61.209,10.15
2025-10-14T19:38:59.239723,university,government_central,moj.gov.tw,mail.moj.gov.tw,163.29.130.129,icmp,,9,False,3.21,10,10.96.81.12,14.79
2025-10-14T19:42:18.684636,university,government_central,mnd.gov.tw,mail.mnd.gov.tw,4.189.216.254,icmp,,20,True,72.75,2,140.123.103.250,2.77
2025-10-14T19:42:18.684636,university,government_central,mnd.gov.tw,mail.mnd.gov.tw,4.189.216.254,icmp,,20,True,72.75,3,140.123.9.249,2.61
2025-10-14T19:42:18.684636,university,government_central,mnd.gov.tw,mail.mnd.gov.tw,4.189.216.254,icmp,,20,True,72.75,4,140.123.0.246,5.06
2025-10-14T19:42:18.684636,university,government_central,mnd.gov.tw,mail.mnd.gov.tw,4.189.216.254,icmp,,20,True,72.75,5,140.130.252.251,5.44
2025-10-14T19:42:18.684636,university,government_central,mnd.gov.tw,mail.mnd.gov.tw,4.189.216.254,icmp,,20,True,72.75,6,192.192.61.142,6.5
2025-10-14T19:42:18.684636,university,government_central,mnd.gov.tw,mail.mnd.gov.tw,4.189.216.254,icmp,,20,True,72.75,7,192.192.61.20,13.29
2025-10-14T19:42:18.684636,university,government_central,mnd.gov.tw,mail.mnd.gov.tw,4.189.216.254,icmp,,20,True,72.75,8,192.192.61.48,8.59
2025-10-14T19:42:18.684636,university,government_central,mnd.gov.tw,mail.mnd.gov.tw,4.189.216.254,icmp,,20,True,72.75,9,192.192.68.62,10.2
2025-10-14T19:42:18.684636,university,government_central,mnd.gov.tw,mail.mnd.gov.tw,4.189.216.254,icmp,,20,True,72.75,10,203.163.222.15,8.79
2025-10-14T19:42:18.684636,university,government_central,mnd.gov.tw,mail.mnd.gov.tw,4.189.216.254,icmp,,20,True,72.75,11,104.44.51.224,9.23
2025-10-14T19:42:18.684636,university,government_central,mnd.gov.tw,mail.mnd.gov.tw,4.189.216.254,icmp,,20,True,72.75,12,*,
2025-10-14T19:42:18.684636,university,government_central,mnd.gov.tw,mail.mnd.gov.tw,4.189.216.254,icmp,,20,True,72.75,13,*,
2025-10-14T19:42:18.684636,university,government_central,mnd.gov.tw,mail.mnd.gov.tw,4.189.216.254,icmp,,20,True,72.75,14,*,
2025-10-14T19:42:18.684636,university,government_central,mnd.gov.tw,mail.mnd.gov.tw,4.189.216.254,icmp,,20,True,72.75,15,13.106.238.163,64.05
2025-10-14T19:42:18.684636,university,government_central,mnd.gov.tw,mail.mnd.gov.tw,4.189.216.254,icmp,,20,True,72.75,16,*,
2025-10-14T19:42:18.684636,university,government_central,mnd.gov.tw,mail.mnd.gov.tw,4.189.216.254,icmp,,20,True,72.75,17,*,
2025-10-14T19:42:18.684636,university,government_central,mnd.gov.tw,mail.mnd.gov.tw,4.189.216.254,icmp,,20,True,72.75,18,*,
2025-10-14T19:42:18.684636,university,government_central,mnd.gov.tw,mail.mnd.gov.tw,4.189.216.254,icmp,,20,True,72.75,19,*,
2025-10-14T19:42:18.684636,university,government_central,mnd.gov.tw,mail.mnd.gov.tw,4.189.216.254,icmp,,20,True,72.75,20,*,
2025-10-14T19:42:18.684636,university,government_central,mnd.gov.tw,mail.mnd.gov.tw,4.189.216.254,icmp,,20,True,72.75,21,4.189.216.254,44.05
2025-10-14T19:42:25.841369,university,government_central,moea.gov.tw,www.moea.gov.tw,104.18.0.113,icmp,,10,True,3.31,2,140.123.103.250,3.22
2025-10-14T19:42:25.841369,university,government_central,moea.gov.tw,www.moea.gov.tw,104.18.0.113,icmp,,10,True,3.31,3,140.123.9.249,2.63
2025-10-14T19:42:25.841369,university,government_central,moea.gov.tw,www.moea.gov.tw,104.18.0.113,icmp,,10,True,3.31,4,140.123.0.246,3.53
2025-10-14T19:42:25.841369,university,government_central,moea.gov.tw,www.moea.gov.tw,104.18.0.113,icmp,,10,True,3.31,5,140.130.252.251,28.88
2025-10-14T19:42:25.841369,university,government_central,moea.gov.tw,www.moea.gov.tw,104.18.0.113,icmp,,10,True,3.31,6,192.192.61.142,5.92
2025-10-14T19:42:25.841369,university,government_central,moea.gov.tw,www.moea.gov.tw,104.18.0.113,icmp,,10,True,3.31,7,192.192.61.20,8.06
2025-10-14T19:42:25.841369,university,government_central,moea.gov.tw,www.moea.gov.tw,104.18.0.113,icmp,,10,True,3.31,8,192.192.61.48,9.54
2025-10-14T19:42:25.841369,university,government_central,moea.gov.tw,www.moea.gov.tw,104.18.0.113,icmp,,10,True,3.31,9,192.192.68.62,9.41
2025-10-14T19:42:25.841369,university,government_central,moea.gov.tw,www.moea.gov.tw,104.18.0.113,icmp,,10,True,3.31,10,*,
2025-10-14T19:42:25.841369,university,government_central,moea.gov.tw,www.moea.gov.tw,104.18.0.113,icmp,,10,True,3.31,11,104.18.0.113,8.62
2025-10-14T19:44:35.197188,university,government_central,moea.gov.tw,ftp.moea.gov.tw,210.69.122.2,icmp,,9,False,3.22,2,140.123.103.250,2.89
2025-10-14T19:44:35.197188,university,government_central,moea.gov.tw,ftp.moea.gov.tw,210.69.122.2,icmp,,9,False,3.22,3,140.123.9.249,2.91
2025-10-14T19:44:35.197188,university,government_central,moea.gov.tw,ftp.moea.gov.tw,210.69.122.2,icmp,,9,False,3.22,4,140.123.0.246,3.81
2025-10-14T19:44:35.197188,university,government_central,moea.gov.tw,ftp.moea.gov.tw,210.69.122.2,icmp,,9,False,3.22,5,140.130.252.251,7.07
2025-10-14T19:44:35.197188,university,government_central,moea.gov.tw,ftp.moea.gov.tw,210.69.122.2,icmp,,9,False,3.22,6,192.192.61.142,6.37
2025-10-14T19:44:35.197188,university,government_central,moea.gov.tw,ftp.moea.gov.tw,210.69.122.2,icmp,,9,False,3.22,7,192.192.61.37,7.52
2025-10-14T19:44:35.197188,university,government_central,moea.gov.tw,ftp.moea.gov.tw,210.69.122.2,icmp,,9,False,3.22,8,192.192.61.32,7.87
2025-10-14T19:44:35.197188,university,government_central,moea.gov.tw,ftp.moea.gov.tw,210.69.122.2,icmp,,9,False,3.22,9,192.192.61.209,9.35
2025-10-14T19:44:35.197188,university,government_central,moea.gov.tw,ftp.moea.gov.tw,210.69.122.2,icmp,,9,False,3.22,10,10.96.81.12,14.89
2025-10-14T19:44:48.552614,university,government_central,motc.gov.tw,motc.gov.tw,210.69.99.1,icmp,,11,False,9.25,2,140.123.103.250,3.92
2025-10-14T19:44:48.552614,university,government_central,motc.gov.tw,motc.gov.tw,210.69.99.1,icmp,,11,False,9.25,3,140.123.9.249,3.23
